Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,codigo_x,nombre_x,codigo_y,nombre_y
72000000,2023,89664,ELM,CalleSanMiguel,6,1.0,85.0,110.0,2.0,7439855,Unne,ELM,ELM,ELM,El Monte
149000000,4187,185554,PUE,AtalayaNorte,4,3.0,94.0,177.0,1.0,9440784,MMS Corredora de Propiedades,PUE,PUE,PUE,Puente Alto
180000000,5058,224159,LAS,Cristobalcolon/padrehurtadosur,3,1.0,70.0,150.0,,9180421,Italprop Propiedades,LAS,LAS,LAS,Las Condes
1017874000,28600,1267589,COL,Condominiolascampiñas,4,4.0,800.0,5000.0,,5713860,Foix Realty 100,COL,COL,COL,Colina
550000000,15454,684932,SAN,esquinaMaturana,6,2.0,1000.0,1000.0,,8183018,Easyprop,SAN,SAN,SAN,Santiago
135206410,3799,168377,LOE,LoEspejo,10,5.0,181.0,300.0,3.0,7664748,SyA Propiedades LTDA.,LOE,LOE,LOE,Lo Espejo
90000000,2529,112080,ELB,entrealejandroguzmanysanfrancisco,2,1.0,49.0,185.0,6.0,9562486,Mi Llave - LITE,ELB,ELB,ELB,El Bosque
199000000,5591,247821,ELB,Padrehurtado/granavenida,3,1.0,194.0,456.0,,10974760,Mauricio Pino Propiedades,ELB,ELB,ELB,El Bosque
782980000,22000,975068,LOB,Caminolasacacias,7,5.0,420.0,2200.0,5.0,10940138,Houm,LOB,LOB,LOB,Lo Barnechea
63812870,1793,79468,MAI,PasajeMaipu,3,1.0,50.0,100.0,,9432192,Nathaly Propiedades,MAI,MAI,MAI,Maipú
155000000,4355,193026,MAI,Reneolivaresbecerranu-60278/losurbanistas,3,3.0,86.0,132.0,,8736620,Propiedades Centro Santiago SPA,MAI,MAI,MAI,Maipú
256248000,7200,319113,SAN,AvSanPablo/Matucana,4,2.0,212.0,133.0,,9356248,Unne,SAN,SAN,SAN,Santiago
148000000,4158,184309,SAN,Santarosa/loovalle,3,1.0,180.0,225.0,,5463129,Aleida Lama Propiedades,SAN,SAN,SAN,Santiago
150000000,4215,186800,MAI,asunción&cayetano,4,2.0,120.0,140.0,,9386486,Unne,MAI,MAI,MAI,Maipú
1064141000,29900,1325207,COL,lasbrisasa,4,4.0,380.0,2500.0,6.0,8379673,Unne,COL,COL,COL,Colina
98000000,2754,122042,MAI,Hermosapropiedad,3,2.0,86.0,144.0,,10216865,Movahome Corredores Integrados,MAI,MAI,MAI,Maipú
61420000,1726,76488,PUE,Pc58542riovolcan/pc58542riolasleñas,4,2.0,85.0,85.0,1.0,7432745,Propiedades Centro Santiago SPA,PUE,PUE,PUE,Puente Alto
1067700000,30000,1329639,COL,ClubHouse/ClubdeGolfLasBrisasdeChicureo.,5,4.0,420.0,2600.0,8.0,7353864,Alto Andes,COL,COL,COL,Colina
155000000,4355,193026,MAI,Casa+completoalmacen,3,3.0,142.0,111.0,1.0,9579693,Unne,MAI,MAI,MAI,Maipú
128835800,3620,160443,PUE,Puentealto,3,2.0,93.0,136.0,4.0,9432233,Nathaly Propiedades,PUE,PUE,PUE,Puente Alto
107000000,3006,133250,MAI,SeVendeCasaenVillaPehuen1enMaipu,2,1.0,50.0,131.0,1.0,11337414,Mi Llave,MAI,MAI,MAI,Maipú
380000000,10677,473225,CER,CostaneraSurYC60834/LasLumas,10,5.0,326.0,163.0,,9364098,Propiedades Centro Santiago SPA,CER,CER,CER,Cerrillos
112108500,3150,139612,SAN,CasaenLasCavasdelaViñaenSanBernardo,4,2.0,80.0,100.0,1.0,10643276,Mi Llave,SAN,SAN,SAN,Santiago
100000000,2810,124533,LAG,Avlasindustrias/avloovalle,4,1.0,77.0,170.0,1.0,7275556,Jaime Moris Propiedades (Providencia),LAG,LAG,LAG,La Granja
160000000,4496,199253,PUE,cercanoaNemesiovicuña,4,2.0,100.0,139.0,1.0,11338141,Unne,PUE,PUE,PUE,Puente Alto
416403000,11700,518559,LAS,Av.PadreHurtadoNorte/LasViscachas,3,3.0,155.0,168.0,,8515883,Mauricio Pino Propiedades,LAS,LAS,LAS,Las Condes
82000000,2304,102117,PUE,AvenidaLasTorres/AvenidaLosToros,3,1.0,84.0,84.0,1.0,8130892,Jorge Pablo Caro Propiedades,PUE,PUE,PUE,Puente Alto
1352420000,38000,1684209,LOB,Caminolaloica,4,7.0,460.0,1000.0,,3507346,Vivaqui Propiedades,LOB,LOB,LOB,Lo Barnechea
90000000,2529,112080,PUE,Casade2pisosde3d+2bcercametroplazadepuentealto,3,2.0,94.0,81.0,,10077135,Corredorpro Spa,PUE,PUE,PUE,Puente Alto
150000000,4215,186800,IND,Grancasade4habitacionesenindependencia,4,1.0,100.0,250.0,,10659700,Unne,IND,IND,IND,Independencia
137000000,3849,170610,PUE,Lagotodoslossantosysanjosedelaestrella,3,2.0,77.0,188.0,,10643378,Movahome Corredores Integrados,PUE,PUE,PUE,Puente Alto
239990000,6743,298867,MAI,TresPoniente,9,4.0,140.0,220.0,1.0,7657889,Agente Inmobiliario,MAI,MAI,MAI,Maipú
316751000,8900,394460,IND,Metrohospitales/domingosantamaria,4,2.0,120.0,340.0,2.0,6642482,Jaime Moris Propiedades (Providencia),IND,IND,IND,Independencia
427080000,12000,531856,LAS,Metrolosdominicos/av.Lascondes/lorenzodemédicis,4,3.0,160.0,240.0,4.0,10364719,Grupo Inovo,LAS,LAS,LAS,Las Condes
355544100,9990,442770,COL,GeneralSanMartin,3,3.0,130.0,480.0,4.0,9591460,Vivaqui Propiedades,COL,COL,COL,Colina
106400000,2990,132503,SAN,Villamaestranza,3,2.0,80.0,120.0,1.0,8544359,Mi Llave,SAN,SAN,SAN,Santiago
480465000,13500,598337,IND,SantaLaura/PlazaChacabuco,3,2.0,120.0,300.0,1.0,6523820,Corredores Independientes,IND,IND,IND,Independencia
270484000,7600,336842,HUE,Avpedrofontova/staelenadehuechuraba,4,3.0,117.0,37.0,,6356312,Jaime Moris Propiedades (Providencia),HUE,HUE,HUE,Huechuraba
504666200,14180,628476,LAS,Bocaccio/PadreHurtado,4,2.0,102.0,210.0,1.0,6080062,Schumacher Propiedades,LAS,LAS,LAS,Las Condes
125000000,3512,155666,QUI,PiedraRoja,3,3.0,77.0,90.0,2.0,9921586,Unne,QUI,QUI,QUI,Quinta Normal
444875000,12500,554016,LAR,Simónbolívar/tobalaba,3,1.0,102.0,418.0,3.0,7528001,Unne,LAR,LAR,LAR,La Reina
355900000,10000,443213,LAC,FuenzalidaUrrejola,4,1.0,100.0,654.0,14.0,11677039,Easyprop,LAC,LAC,LAC,La Cisterna
245215100,6890,305374,ÑUÑ,Ñuñoa,4,1.0,80.0,204.0,6.0,9374735,Obenhaus,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
319990000,8991,398493,SAN,OctavaAvenida,4,1.0,690.0,76.0,3.0,8475971,Agente Inmobiliario,SAN,SAN,SAN,Santiago
65000000,1826,80946,MAI,PasajeDalila3155,2,1.0,100.0,190.0,,10550805,Unne,MAI,MAI,MAI,Maipú
84990000,2388,105841,PAD,ElManzano,5,1.0,100.0,184.0,1.0,8342795,Agente Inmobiliario,PAD,PAD,PAD,Padre Hurtado
100000000,2810,124533,LAM,Lasdalias2195,2,1.0,70.0,100.0,1.0,6521658,Corredores Independientes,LAM,LAM,LAM,Lampa
494701000,13900,616066,ÑUÑ,SuarezMujica,7,4.0,267.0,483.0,2.0,8135180,Unne,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
188627000,5300,234903,LAF,LasPalmas/VillaEspaña/RealAlicante,3,2.0,78.0,150.0,,9434411,Procasa Adrián Ulloa Propiedades,LAF,LAF,LAF,La Florida
65841500,1850,81994,SAN,Lenkafranulic15552sanbernardo,3,2.0,55.0,62.0,1.0,11675197,Easyprop,SAN,SAN,SAN,Santiago
81251970,2283,101186,BUI,Limiteurbano0159buin,2,1.0,45.0,112.0,3.0,11675179,Easyprop,BUI,BUI,BUI,Buín
76162600,2140,94848,BUI,ElAnhelo0177Buin,3,1.0,70.0,110.0,2.0,11675164,Easyprop,BUI,BUI,BUI,Buín
327428000,9200,407756,MAI,cercanoPlaza,4,3.0,85.0,493.0,2.0,8075259,Easyprop,MAI,MAI,MAI,Maipú
558763000,15700,695844,ÑUÑ,LincoyanconAv.Salvador,7,6.0,300.0,280.0,,6045314,Unne,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
387575100,10890,482659,PEÑ,ColegioMayor,5,3.0,190.0,290.0,2.0,11674781,Mi Llave,PEÑ,PEÑ,PEÑ,Peñalolén
1344946100,37790,1674902,LOB,Aestrenar/sincomision,5,4.0,260.0,1001.0,4.0,11674313,Easyprop,LOB,LOB,LOB,Lo Barnechea
117447000,3300,146260,CON,EstacióndeMetroCardenalCaro,4,2.0,120.0,189.0,,9567354,Grupo Premium Propiedades Santiago,CON,CON,CON,Conchalí
280000000,7867,348692,MAC,JoaquínRodríguez,4,2.0,140.0,320.0,1.0,10098098,Unne,MAC,MAC,MAC,Macul
90000000,2529,112080,LAM,Casade2pisosde3d+2b+estc.Excelenteconectividad.,3,2.0,98.0,98.0,,11673929,Corredorpro Spa,LAM,LAM,LAM,Lampa
125000000,3512,155666,MAI,Casade3d+3b+estccercaacalleprincipal,3,3.0,84.0,149.0,,11673916,Corredorpro Spa,MAI,MAI,MAI,Maipú
77600000,2180,96638,SAN,Villaanguita,4,2.0,90.0,100.0,2.0,10660121,Mi Llave,SAN,SAN,SAN,Santiago
266925000,7500,332410,ÑUÑ,Holanda/SimónBolívar,3,3.0,105.0,132.0,,9584982,Sucursal El Bosque Sur,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
94990000,2669,118294,ELB,PasajeArmandoGarciaCastillo,4,1.0,120.0,75.0,3.0,8342635,Agente Inmobiliario,ELB,ELB,ELB,El Bosque
137021500,3850,170637,PUE,AvLasNievesOriente,3,2.0,,,2.0,10357146,Easyprop,PUE,PUE,PUE,Puente Alto
200692010,5639,249928,MAI,Av4toPonienteconAvalfredoSilvaCaravallo,3,3.0,74.0,148.0,1.0,10976310,Santa Lucia Propiedades,MAI,MAI,MAI,Maipú
102855100,2890,128089,SAN,Volcanquetrupillan,4,2.0,76.0,122.0,,11673407,Nexxos,SAN,SAN,SAN,Santiago
68688700,1930,85540,SAN,Volcanquetrupillan,2,1.0,58.0,60.0,,11673389,Nexxos,SAN,SAN,SAN,Santiago
501534280,14092,624576,LAR,Dragonesdelareina,3,2.0,193.0,442.0,,11673372,Nexxos,LAR,LAR,LAR,La Reina
640620000,18000,797783,LAS,Roncesvalles/Monroe,4,4.0,210.0,510.0,5.0,6088426,Sucursal Cantagallo,LAS,LAS,LAS,Las Condes
505378000,14200,629362,ÑUÑ,AlcaldeEduardoCastilloVelasco2943,5,4.0,250.0,504.0,6.0,9169779,Propiedades y Servicios en Concreto,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
140000000,3934,174346,EST,PuertoSanchez,6,2.0,140.0,200.0,2.0,8230457,Unne,EST,EST,EST,Estación Central
97587780,2742,121529,PUE,VillaLosAramos,4,1.0,78.0,133.0,2.0,8933361,Vivaqui Propiedades,PUE,PUE,PUE,Puente Alto
370136000,10400,460941,COL,CondominioLaSierra,4,3.0,125.0,385.0,2.0,9585805,Easyprop,COL,COL,COL,Colina
91110400,2560,113463,LAM,Loshalconesag-58953/guayacan,2,1.0,80.0,150.0,,7838773,Propiedades Centro Santiago SPA,LAM,LAM,LAM,Lampa
131000000,3681,163138,MAI,PalmasdeMallorcaconGrecia,4,2.0,80.0,225.0,3.0,11325873,Grupo Premium Propiedades Santiago,MAI,MAI,MAI,Maipú
63000000,1770,78456,PUE,LagoVerdot/LosViñedos,4,1.0,70.0,80.0,,9434458,Procasa Adrián Ulloa Propiedades,PUE,PUE,PUE,Puente Alto
70930870,1993,88332,QUI,PasajeVolcánSanJose546,3,2.0,60.0,97.0,2.0,8275464,Easyprop,QUI,QUI,QUI,Quinta Normal
82568800,2320,102825,REN,VentaCasa3DormitoriosRenca,3,1.0,67.0,104.0,,11340457,Invierte Propiedades,REN,REN,REN,Renca
1049905000,29500,1307478,COL,Algarrobal,6,6.0,633.0,5054.0,19.0,7112581,Unne,COL,COL,COL,Colina
298956000,8400,372299,ÑUÑ,Bremen/Estrellasolitaria,3,2.0,115.0,172.0,,6098347,Sucursal Cantagallo,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
516055000,14500,642659,LOB,PastorFernandez,3,4.0,140.0,11500.0,3.0,7937659,Unne,LOB,LOB,LOB,Lo Barnechea
135242000,3800,168421,MAI,Casaencondominiomagallanesciudadsatélitemaipu3d-3b,3,3.0,150.0,180.0,,11672641,Cortes Propiedades,MAI,MAI,MAI,Maipú
63706100,1790,79335,LAF,Santaraquel-jaspe-urbanovicasa3d1b,3,1.0,66.0,64.0,,11326131,Grupo Premium Propiedades Santiago,LAF,LAF,LAF,La Florida
409285000,11500,509695,BUI,BajosdeMatte/.,4,3.0,230.0,5200.0,,10974639,Mauricio Pino Propiedades,BUI,BUI,BUI,Buín
126344500,3550,157341,SAN,Av.PadreHurtado/AlmiranteRiveros,3,2.0,65.0,116.0,,9570621,Aleida Lama Propiedades,SAN,SAN,SAN,Santiago
82000000,2304,102117,PUE,CaletaAguaDulce/Av.SanCarlos,4,2.0,100.0,85.0,2.0,10352542,Aleida Lama Propiedades,PUE,PUE,PUE,Puente Alto
209981000,5900,261496,PUE,SenderoLosManzanosSur,3,2.0,200.0,90.0,1.0,8582606,Agente Inmobiliario,PUE,PUE,PUE,Puente Alto
836365000,23500,1041550,COL,HaciendaChicureo,5,4.0,251.0,4300.0,3.0,11672474,Easyprop,COL,COL,COL,Colina
225996500,6350,281440,QUI,Huelva,4,3.0,120.0,200.0,2.0,11671236,,QUI,QUI,QUI,Quinta Normal
412844000,11600,514127,COL,SantaElena,3,3.0,139.0,500.0,,8541616,Sucursal El Bosque Sur,COL,COL,COL,Colina
125632700,3530,156454,ÑUÑ,Pericles1446,3,1.0,82.0,82.0,,11672305,Todo Propiedades,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
62000000,1742,77210,PUE,GetsemaniNorte/GetsemaniSur,3,1.0,50.0,56.0,,9392019,Procasa Adrián Ulloa Propiedades,PUE,PUE,PUE,Puente Alto
120000000,3372,149440,PUE,LasZuzulitas/LasZurzulitas,4,1.0,80.0,100.0,3.0,8866967,Procasa Adrián Ulloa Propiedades,PUE,PUE,PUE,Puente Alto
130081450,3655,161994,SAN,Avenidacentral/metrocaminoagricolal5,3,2.0,100.0,230.0,3.0,9170447,Mi Llave,SAN,SAN,SAN,Santiago
328495700,9230,409086,LAC,Colonyc60941/sanluis,5,2.0,151.0,417.0,,9430872,Propiedades Centro Santiago SPA,LAC,LAC,LAC,La Cisterna
213540000,6000,265928,MAI,PintorGauguin/JuanSebastiánBach,7,4.0,,,,10934805,Procasa Adrián Ulloa Propiedades,MAI,MAI,MAI,Maipú
102072120,2868,127113,MAI,Hermosacasa3dormitorios2baños,3,2.0,82.0,78.0,1.0,9872977,Unne,MAI,MAI,MAI,Maipú
125000000,3512,155666,SAN,lossuspiros,4,2.0,,,2.0,11671760,Mi Llave,SAN,SAN,SAN,Santiago
160155000,4500,199446,LAC,ignaciocarrerapinto,4,2.0,140.0,176.0,,11671738,Mi Llave,LAC,LAC,LAC,La Cisterna
676210000,19000,842105,LAS,Departamento4dormitorios,4,3.0,165.0,438.0,4.0,8027172,Easyprop,LAS,LAS,LAS,Las Condes
1263445000,35500,1573406,VIT,Rayen,5,4.0,333.0,1100.0,3.0,5952713,Unne,VIT,VIT,VIT,Vitacura
130000000,3653,161893,ÑUÑ,VillaSalvadorCruzGana,3,1.0,100.0,75.0,3.0,11310920,Nexxos,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
270000000,7586,336239,EST,radlconbuzosobones,4,2.0,265.0,400.0,,11671584,Unne,EST,EST,EST,Estación Central
59500000,1672,74097,SAN,Villaanguita,2,1.0,52.0,80.0,1.0,9156333,Mi Llave,SAN,SAN,SAN,Santiago
111752600,3140,139169,MAI,Lafarfana,3,2.0,96.0,160.0,4.0,8956415,Unne,MAI,MAI,MAI,Maipú
125000000,3512,155666,PUE,RíoGrande/CaboVirgenes,4,2.0,134.0,134.0,1.0,9528133,Procasa Inmobiliaria Echagüe,PUE,PUE,PUE,Puente Alto
1637104410,45999,2038735,TAL,PlazaDeTalagante,6,4.0,4000.0,200.0,3.0,7658858,Agente Inmobiliario,TAL,TAL,TAL,Talagante
68724290,1931,85584,ELM,ELMonte,2,1.0,80.0,110.0,1.0,7746081,Unne,ELM,ELM,ELM,El Monte
65841500,1850,81994,PUE,Oportunidadcasaenventa,3,1.0,50.0,105.0,,11335222,Nexxos,PUE,PUE,PUE,Puente Alto
419250200,11780,522105,SAN,Esmeralda/MetroBellasArtes,11,5.0,296.0,156.0,2.0,8928840,Sucursal El Bosque Sur,SAN,SAN,SAN,Santiago
448434000,12600,558448,PEÑ,QuebradaVittor/Peñalolen,5,2.0,180.0,900.0,,6818388,Unne,PEÑ,PEÑ,PEÑ,Peñalolén
1299035000,36500,1617727,LAS,LasCondes-FrayMontalva,5,6.0,517.0,1419.0,5.0,10619931,VALVAL,LAS,LAS,LAS,Las Condes
240000000,6743,298879,SAN,MiguelLeonPrado,9,5.0,500.0,330.0,2.0,11670220,Todo Propiedades,SAN,SAN,SAN,Santiago
156596000,4400,195014,COL,EstanciaLiray,3,2.0,80.0,80.0,1.0,11311552,Urbalia,COL,COL,COL,Colina
247350500,6950,308033,PEÑ,CaminoPeñalolén,3,2.0,130.0,180.0,1.0,11670185,Todo Propiedades,PEÑ,PEÑ,PEÑ,Peñalolén
720000000,20230,896638,LAS,CuartoCentenario,5,3.0,200.0,500.0,2.0,6566117,Unne,LAS,LAS,LAS,Las Condes
175000000,4917,217933,MAI,Elcid,3,3.0,140.0,220.0,3.0,11670164,Todo Propiedades,MAI,MAI,MAI,Maipú
599691500,16850,746814,LAS,Enventamaravillosotownhouseenlascondesconentregajunio2023.,3,3.0,162.0,204.0,2.0,10640910,Easyprop,LAS,LAS,LAS,Las Condes
170000000,4777,211706,IND,Vivaceta/NuevaAndresBello,3,1.0,85.0,198.0,,9379116,Jorge Pablo Caro Propiedades,IND,IND,IND,Independencia
569440000,16000,709141,LAS,MetroHernándodeMagallanes,7,1.0,158.0,577.0,1.0,5857676,Schumacher Propiedades,LAS,LAS,LAS,Las Condes
160000000,4496,199253,LAF,VillaQuinchamaly,3,2.0,71.0,135.0,1.0,6481605,Sucursal El Bosque Sur,LAF,LAF,LAF,La Florida
489220140,13746,609241,LAR,MonseñorEdwardsesquinnaAlcandeAlbertoJenschke,6,4.0,180.0,425.0,3.0,10027717,Unne,LAR,LAR,LAR,La Reina
131683000,3700,163989,ÑUÑ,VíaTrece919Ñuñoa,3,2.0,,,,8844378,Easyprop,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
1601550000,45000,1994458,LOB,CaminoTurístico,5,4.0,700.0,3500.0,7.0,7871262,Unne,LOB,LOB,LOB,Lo Barnechea
306785800,8620,382050,LAR,Segovia7490,5,2.0,144.0,387.0,2.0,11669323,,LAR,LAR,LAR,La Reina
125000000,3512,155666,PAI,Valdiviadepaine1,4,2.0,115.0,480.0,2.0,11669430,Mi Llave,PAI,PAI,PAI,Paine
455552000,12800,567313,PUD,Losboldos19764,5,3.0,135.0,1768.0,6.0,11669346,Mi Llave,PUD,PUD,PUD,Pudahuel
300000000,8429,373599,EST,5deabril,3,1.0,130.0,314.0,,11669120,Mi Llave,EST,EST,EST,Estación Central
141000000,3962,175592,PAI,LaMedialunaParc202b,5,2.0,125.0,750.0,2.0,11669093,Mi Llave,PAI,PAI,PAI,Paine
210000000,5901,261519,PAI,ValdiviadePaine,8,3.0,240.0,1000.0,2.0,11668969,Mi Llave,PAI,PAI,PAI,Paine
100000000,2810,124533,SAN,valledelhuasco,3,3.0,80.0,120.0,2.0,11315152,Unne,SAN,SAN,SAN,Santiago
85000000,2388,105853,PUE,Salvadorsanfuentes/NemesioVicuña,3,2.0,72.0,81.0,1.0,9173934,Aleida Lama Propiedades,PUE,PUE,PUE,Puente Alto
250000000,7024,311333,MAC,-villasantacarolina-rodrigodearaya,5,2.0,184.0,276.0,1.0,11310433,Nexxos,MAC,MAC,MAC,Macul
96093000,2700,119667,LOP,Wisconsin,3,1.0,81.0,162.0,,11668131,Houm,LOP,LOP,LOP,Lo Prado
65000000,1826,80946,PUE,CanalTorrente,3,1.0,85.0,100.0,1.0,11668109,Houm,PUE,PUE,PUE,Puente Alto
180000000,5058,224159,MAI,Tunquelen1266,4,3.0,132.0,140.0,3.0,9384543,Mgh Solución Inmobiliaria,MAI,MAI,MAI,Maipú
90291830,2537,112443,PUE,PuenteAlto,6,2.0,110.0,110.0,1.0,11667999,SyA Propiedades LTDA.,PUE,PUE,PUE,Puente Alto
491142000,13800,611634,PEÑ,-condominiocasagrande-elacueductoylospresidentes,6,5.0,207.0,437.0,2.0,11329642,Nexxos,PEÑ,PEÑ,PEÑ,Peñalolén
110000000,3091,136986,MAI,AvAmericovespucioysegundatransversal,4,1.0,90.0,126.0,,11667741,Grupo Premium Propiedades Santiago,MAI,MAI,MAI,Maipú
195745000,5500,243767,SAN,UretaCoxconBenozzoGozzoli,3,1.0,,,3.0,11667579,Grupo Premium Propiedades Santiago,SAN,SAN,SAN,Santiago
125000000,3512,155666,MAI,LasParcelas,3,2.0,,140.0,2.0,11028998,Corredora de Propiedades Alto Coipue spa,MAI,MAI,MAI,Maipú
113888000,3200,141828,QUI,LosClaveles,3,2.0,120.0,225.0,,11667287,Mi Llave,QUI,QUI,QUI,Quinta Normal
150866010,4239,187878,PEÑ,Miraflores,3,3.0,122.0,150.0,4.0,11667039,Nexxos,PEÑ,PEÑ,PEÑ,Peñalolén
180000000,5058,224159,COL,CalleAconcagua/SanFranciscodeAsís,3,2.0,72.0,1300.0,,11666992,Procasa Adrián Ulloa Propiedades,COL,COL,COL,Colina
57000000,1602,70984,COL,CalleFontt/SanMartin,2,2.0,54.0,85.0,1.0,11666979,Procasa Adrián Ulloa Propiedades,COL,COL,COL,Colina
55000000,1545,68493,COL,CalleAconcagua/Gral.SanMartin,3,1.0,54.0,85.0,1.0,11666968,Procasa Adrián Ulloa Propiedades,COL,COL,COL,Colina
120000000,3372,149440,PEÑ,Nva,3,1.0,82.0,128.0,1.0,8576308,Houm,PEÑ,PEÑ,PEÑ,Peñalolén
1067700000,30000,1329639,LOB,ColegioSantiagoCollege/AlcaldeDelano,5,4.0,390.0,890.0,,6360921,Propiedades Ricardo Vial y Cia. Ltda.,LOB,LOB,LOB,Lo Barnechea
373695000,10500,465374,VIT,lallaveriaconvitacura,3,2.0,190.0,300.0,3.0,8304339,Unne,VIT,VIT,VIT,Vitacura
765185000,21500,952908,PEÑ,CondominioPortezuelo,5,6.0,200.0,800.0,7.0,8143396,Unne,PEÑ,PEÑ,PEÑ,Peñalolén
60000000,1686,74720,SAN,FerminVivacetaconAv.PortalesOriente,3,1.0,78.0,104.0,2.0,11332087,Unne,SAN,SAN,SAN,Santiago
532070500,14950,662603,LAS,EstadioIsraelita/Avda.LasCondes/HospitalFach,5,4.0,218.0,370.0,3.0,9373996,Sucursal Cantagallo,LAS,LAS,LAS,Las Condes
480465000,13500,598337,ÑUÑ,SimónBolívar2550,2,2.0,100.0,625.0,4.0,11666499,Nexxos,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
747390000,21000,930747,TAL,CondominioLasPalmasDelOliveto,5,6.0,400.0,5000.0,3.0,11666485,Nexxos,TAL,TAL,TAL,Talagante
75000000,2107,93400,LOB,UnoSurconSenda21Sur,2,1.0,48.0,78.0,1.0,11313104,Unne,LOB,LOB,LOB,Lo Barnechea
150000000,4215,186800,PUE,MiguelÁngel390,3,3.0,152.0,105.0,2.0,8842081,Unne,PUE,PUE,PUE,Puente Alto
210000000,5901,261519,REC,EmilianoZapata/DiagonalJoséMaríaCaro,5,2.0,181.0,252.0,,8515915,Mauricio Pino Propiedades,REC,REC,REC,Recoleta
320310000,9000,398892,COL,Brisasnortechicureo,3,3.0,140.0,480.0,2.0,8193244,Unne,COL,COL,COL,Colina
75000000,2107,93400,PUE,Tabon//AvenidaDiegoPortales,5,1.0,75.0,80.0,,8942979,Unne,PUE,PUE,PUE,Puente Alto
672651000,18900,837672,PRO,AlbertoDecombe/MiguelClaro,4,2.0,250.0,500.0,7.0,7404069,Unne,PRO,PRO,PRO,Providencia
390000000,10958,485679,LAR,JohnJackson/PríncipedeGales,3,3.0,120.0,130.0,2.0,9450075,Unne,LAR,LAR,LAR,La Reina
640620000,18000,797783,LAS,Manquehue,4,4.0,210.0,500.0,5.0,5648377,Unne,LAS,LAS,LAS,Las Condes
70000000,1967,87173,CER,manuelrodriguezconsanfrancisco,2,1.0,43.0,53.0,,10615330,Unne,CER,CER,CER,Cerrillos
273687100,7690,340831,LAR,DragonesdeLaReina,3,2.0,87.0,158.0,2.0,7968104,Schumacher Propiedades,LAR,LAR,LAR,La Reina
373695000,10500,465374,QUI,Andes-EduardoCharme,4,3.0,226.0,678.0,2.0,8893994,Grupo Premium Propiedades Santiago,QUI,QUI,QUI,Quinta Normal
108000000,3035,134496,PAD,CaminoBajosdeSantaCruzYC61036/PapaJuanPabloI,3,2.0,59.0,167.0,,9624831,Propiedades Centro Santiago SPA,PAD,PAD,PAD,Padre Hurtado
266925000,7500,332410,PEÑ,LosPeumosOriente,4,3.0,133.0,181.0,1.0,10065659,Houm,PEÑ,PEÑ,PEÑ,Peñalolén
427080000,12000,531856,ÑUÑ,Jorgemonckberg/.,4,2.0,180.0,324.0,,11311645,Propiedades Jose Fco. Montalva y Cía. Ltda.,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
542747500,15250,675900,COL,CondominioSantaTeresita,5,5.0,300.0,5500.0,1.0,6572756,Houm,COL,COL,COL,Colina
386329450,10855,481108,SAN,SanMiguel,4,2.0,180.0,500.0,1.0,3124689,SyA Propiedades LTDA.,SAN,SAN,SAN,Santiago
996520000,28000,1240996,COL,Exclusivacasaenlasbrisasdechicureo,5,4.0,400.0,2600.0,,7467953,Urbana Propiedades,COL,COL,COL,Colina
637061000,17900,793351,LAS,laniña,4,3.0,230.0,295.0,2.0,6525881,VALVAL,LAS,LAS,LAS,Las Condes
80000000,2248,99626,SAN,Avpadrehurtadoag-60651/avcondell,4,2.0,44.0,82.0,,9191925,Propiedades Centro Santiago SPA,SAN,SAN,SAN,Santiago
81821410,2299,101895,PUE,Av.Ejercitolibertador/porvenir,2,1.0,55.0,80.0,,9379173,Propiedades Centro Santiago SPA,PUE,PUE,PUE,Puente Alto
425300500,11950,529639,PEÑ,CondominioSantaMaríadePeñaflor,5,4.0,8000.0,320.0,,7702550,Armacima,PEÑ,PEÑ,PEÑ,Peñalolén
215390680,6052,268232,PEÑ,PeatonesCinco/Cesfam/Carabineros,5,2.0,120.0,300.0,4.0,7366664,Unne,PEÑ,PEÑ,PEÑ,Peñalolén
149000000,4187,185554,PAD,RodolfoJaramillo/SanIgnacio,3,3.0,90.0,140.0,2.0,9799794,Easyprop,PAD,PAD,PAD,Padre Hurtado
200000000,5620,249066,ÑUÑ,AlcaldeJorgeMonckerberg,4,2.0,150.0,230.0,3.0,11310994,Nexxos,ÑUÑ,ÑUÑ,ÑUÑ,Ñuñoa
130000000,3653,161893,MAI,AvenidaIsabelRiquelmeNte.,3,2.0,127.0,200.0,2.0,8795880,Unne,MAI,MAI,MAI,Maipú
494701000,13900,616066,LAS,Ivcentenario/rotondaatenas,7,4.0,216.0,326.0,2.0,8296984,Mi Llave,LAS,LAS,LAS,Las Condes
